Gene	GSM104075	GSM470856	GSM470861	GSM470869	GSM470870	GSM470871	GSM470872	GSM470873	GSM470874	GSM470875	GSM470876	GSM470879	GSM470886	GSM470887	GSM470889	GSM470891	GSM470893	GSM470894	GSM470896
SLC35E1	9.036377867901898	10.046154809851547	8.908869299503117	8.797813877150006	8.716962267652006	8.509621344600465	8.566957435680404	8.669559654217963	9.09001199750754	8.687905173605962	9.25375091676975	8.973918060139594	8.73912505035608	9.330687799237124	9.1328576516602	9.22479338981627	9.513817946112722	9.827082968770048	9.256184474680152
TCP10L	5.790964636629644	5.88896165656024	6.045473314633872	6.236357866378459	6.359180801472262	6.101375491826593	6.12192716338528	6.183989543651078	6.426099777696557	5.920760298501027	6.187232730587391	5.785181613121324	6.164603767414335	6.211226422298868	6.183989543651078	6.146227144783437	6.337527055892146	6.183989543651078	6.053203190291903
METTL5	8.433100738911294	7.501490484073498	8.051228289049861	7.6259141879247965	7.973661362287184	7.736383331828165	8.232398274645895	7.801948454562373	6.875155209054888	8.140033469743953	6.943663182055168	8.410512854327694	7.8179233338292224	7.5111419742023715	7.305868956537269	7.935956327039204	6.96644658516816	7.458744544053018	7.533437493172745
AHI1	7.389132507591619	7.510284493288644	7.542217532901289	7.565108345425902	7.615974318404831	7.297795357281608	7.881250260090124	7.38663027740009	7.473484286319732	7.333352931450189	7.263837638170228	8.318312654369862	7.577339078980232	7.665944664067483	7.7055795281915875	7.927780880226156	7.567952242252573	7.641028474492477	7.91642951937593
NDUFA13	10.46692676850949	10.209714413094186	10.522787688875772	10.304377270071504	10.473850413250169	10.02583182888444	10.72679332018266	10.638984992250856	9.654239769863034	10.5991145220674	10.067036962082035	10.004861632886152	10.829472988137129	10.62516141326321	10.177603596318276	10.34732060749997	10.514270358508922	10.746678556028051	10.289872235980791
PDSS1	5.732368673160174	4.862320172201107	5.245691198483872	4.978821843257231	5.4434534553311424	5.385433605244641	5.22492694581012	5.577010864129331	5.4886823368991084	5.293068566592533	5.303543203084131	5.770027693612888	5.563563575213634	5.37570680858514	5.297665205165299	5.2323093485564645	5.33556951972641	4.982179379212436	5.385969880204348
DDX47	9.181201614978985	8.805974469353425	8.77401098186018	8.723333385498115	8.747700184666309	8.302987111283024	8.756092374037925	8.866210193057338	8.370634820764808	8.99690954819766	8.887807945776533	8.962491436720004	8.08521075231349	8.78911589007971	8.741402924752226	8.809855463672417	8.617372571112528	8.700438103360476	8.91615107147526
ADGRF1	5.35283298190848	5.5288009625293775	4.652155381342313	4.87622533809853	5.0244393501709546	5.03716721744001	4.644039000315903	4.698065269230051	5.335274693823069	4.8873077173833455	5.118101007988708	4.662364670420122	4.540230308094301	4.722685321860816	4.87622533809853	4.87622533809853	4.727351645615623	5.128078560770356	4.583648933752444
NYNRIN	8.14735444024991	8.250950791797248	8.313960367306958	8.069440154174877	8.263881957273782	8.200094437996345	8.150909631387876	7.961910425199728	7.447368026689022	8.412748455018729	7.955535937317787	8.837606178106292	8.617294269841942	8.634302458024568	8.618880149018011	8.815148039080876	8.544695010137987	8.327781548418892	8.933414742956547
WDR19	8.66549552722679	7.197529352140435	8.355475854921586	8.243848070304313	8.802632013537107	8.538560251912607	8.753836033846687	8.401342651371564	7.253164642709393	8.141983958719454	7.671869007616987	9.218551457826	7.875235257449853	8.237476685328799	8.26296336852652	8.481625587240936	7.277393117065271	8.187049575661765	8.241583641410314
TUT7	7.781759298314059	7.845592957936253	7.606859446917781	7.690323039552574	7.482911767177987	7.189518533277525	7.857274746662458	7.801563552736392	7.6314169381164145	7.936396519787973	7.68564216272694	7.868532629224383	7.148241642618759	7.793049839572019	7.70980677405449	7.821025816907735	7.648825629463721	7.55510897434994	7.574276242179312
TMEM223	8.281067702271589	8.257408770392269	8.278384570104508	8.271808681196175	8.713562676920304	8.367984945886104	8.59022627596857	8.527673235879078	8.585951659667032	8.405188400278705	8.431731759504734	8.143095761124254	8.695612203913212	8.572915162044076	8.42160007808973	8.393036458461358	8.556649243114181	8.609776892362342	8.612244553385406
ST6GALNAC4	5.241924602546272	4.813178577850874	5.112034970578467	5.128980195759349	5.389361881943168	5.309661106008526	5.3658821699802495	5.764411938985746	5.099709400911546	5.168705906602295	5.26778624785328	4.730619819592495	5.825243340375062	5.2604919408455695	5.276174676209912	5.218831162755615	5.397191723091068	5.247335318424581	4.826889048788169
DPP8	8.258651565654521	8.324697087085912	8.468237585959539	7.485047214493952	8.472787674383401	8.290545679196253	8.280350419569753	8.703507056451528	7.796782651501169	8.677605400997932	7.998505072913505	8.706511606625563	7.468675109211131	8.000943232801632	8.167686500600595	8.948723096038885	7.766948946891042	7.994486735607761	8.340601084225874
ANKRD36B	6.143105572836211	4.478407790349515	5.859019594574849	4.824983499944919	4.267077541230417	5.144474801829542	4.360732629571939	5.385812242127519	5.5472561523749375	4.80607643729634	4.683427442256609	4.322999070890983	4.257083443736273	4.890231986880758	5.704539236480169	5.065982922080468	4.447312656750139	4.09234233038236	4.237384350820568
C21orf91	6.753460230949324	6.324250898136729	6.338143543870196	6.36182952472587	6.3311362916212985	7.143827816651634	6.501349017575703	6.318735477754289	6.580176573410801	6.581056420138191	7.03906945208359	6.709990681894044	6.335532882688563	6.759368958799143	6.339656550714595	6.338354821183784	6.190548488889467	6.425206750020342	6.075400608328884
FAM162A	9.386298953672185	9.328950794904582	9.789787110498953	9.465223978143102	9.40000412224372	8.986240169793598	9.530119365778042	9.42806453543208	8.826959169117547	9.74076559920132	9.287971344537016	9.29939568596676	9.08290722013762	9.480441212203726	9.156360781225432	9.646528012390446	9.75984202785844	9.377564483789175	9.721863446830634
PGLYRP4	6.774559045545895	7.034879611505979	7.069296320511205	7.409397311105515	7.235953085785945	7.2057663397973535	6.841684108023585	6.824025129755403	7.741540590168679	6.967919080219818	7.167070960664488	7.038048079567772	7.374215616524205	7.240035390270548	7.1356211384157655	7.460265323335308	7.291111321303679	7.117320274516878	7.361541006649124
MANSC1	5.577629343366897	5.950389337494038	7.1089089250583966	5.721253366426711	5.861935972401888	5.414280290250078	5.726479968162583	5.726533626566598	5.699298799270907	5.859091783626279	4.909556323402467	6.870885248423635	5.7478346693493645	5.704947962078372	5.683898456763072	6.292894822498654	6.091919862148842	6.181089724736455	5.76555191712457
TBC1D10B	8.138167513594265	8.59464919748629	8.472850916055535	8.522202965390973	8.537210297962014	8.367358600980099	8.463945431579878	8.538949773186323	8.64867056197428	8.493409983782207	8.482978876502363	8.538949773186323	8.642868817394396	8.788655146990328	8.781835814616587	8.778587381603725	8.60818474096216	8.496724498749678	8.866042933207513
