Gene	Hyb15	Hyb16	Hyb17	Hyb18	Hyb19	Hyb20	Hyb21	Hyb23	Hyb26	Hyb27	Hyb28	Hyb30	Hyb31	Hyb38	Hyb39	Hyb40	Hyb45	Hyb46	Hyb49	Hyb57	Hyb59	Hyb68	Hyb69	Hyb78	Hyb79	Hyb80	Hyb81	Hyb82
ARMC6	6.712879473606804	6.836571878088718	6.720500973908502	6.43898155180073	6.520262646029408	6.597473168229347	6.873226174155383	6.799355124968046	6.687413844123447	6.9556100707719475	6.515673259744345	6.7909771455795624	6.818001289398586	6.579454547524625	6.678715817183585	6.795543988182986	6.805132648621991	6.689047894882345	6.829090325374263	6.855533529123811	6.609647966337436	6.803576027263716	6.788037654187631	6.565009764431663	6.764320520965727	6.938393790408732	6.633621900366375	6.799826557452306
ADSS2	9.535639667674806	9.38045845722826	9.629883627786477	9.907453143441057	9.505331416908078	9.88320348095875	9.86924963270511	9.461824110468916	9.581307356834852	9.186170079099009	9.59913748760947	9.14599362297804	9.893929998820562	9.7632234124165	9.6968428137826	9.206846680227926	9.532387465794978	9.80513587074708	9.692342132887212	9.72476993835758	9.619108321011602	9.586131772455724	10.109621425368951	9.621495739624844	9.44716279578128	8.981482447662874	9.110669544910117	9.311234769802942
JMJD1C	8.60428708535747	8.920534294970578	8.785180511915527	9.140105475691309	9.0901735850749	9.319350748439795	8.952871769153871	8.7692879650417	8.878913625283642	8.941235784728871	8.881554526859528	9.12011464748865	9.158023442618603	9.121141851077509	9.07318003198598	9.211083057376506	8.8608408870887	8.608445359947277	9.158120288854429	8.737687004823231	9.245117111300504	8.667714490650049	8.944459363981247	8.843283541592452	9.120511500506533	9.02238602719994	9.06583678213318	9.1379043570605
R3HDM4	7.977007136466302	8.466735591549128	8.261222796680794	7.994010572102292	7.550457087392409	8.033488286066214	8.475265486953845	8.106666147164496	7.929620914609493	7.629673854359287	7.753457832793999	7.913786776535033	7.932699236080563	7.902292269411394	7.962977520613963	7.947112847303755	7.969554688107509	8.000673027857944	7.8871246523805265	8.056125751614038	7.48681409035312	7.836779774638544	8.169994478657683	8.095465772714288	7.904251041369935	8.31829861704956	7.8153855837639234	7.989575151726761
TENT5A	7.918776672642007	7.777833133636435	8.055446406503215	8.442221533829585	8.408118082676319	8.375533574583296	8.230210048864588	9.393084054918996	8.413027290127648	8.786493317086844	8.41334373168165	8.194689695742518	8.223294058508515	8.015613421232562	8.40898034448944	9.247036683158424	8.652908967476568	8.19635057922578	8.470361012280645	7.952659152440871	8.694294422941168	8.296431427791969	8.053694052213388	8.081972024334435	8.158477511800305	8.698882589383505	8.847365099435203	7.947173712189666
MPHOSPH8	9.11820580314022	9.038593668032489	8.942524299991508	9.167443092116864	9.318255126062356	9.256256019157648	9.032292351949945	9.18818079558009	9.10067880511235	9.37544228309272	9.13225541642115	9.450507493134866	9.233004402363887	9.26863097286761	9.201692839230232	9.460360813054166	9.04236722937113	8.987208571468086	9.002207312251286	8.965516908738449	9.257674011001042	9.150371781972522	9.091960746510432	9.0723174330183909	9.252183971402411	9.289552827606755	9.490946991567194	8.938226383196946
BRD7	6.499389064667129	6.45754426814444	6.413371806371895	6.839141464445227	6.47278196165559	6.739806819425667	6.75104907784175	6.526138564011033	6.74876020638988	6.548448067531835	6.565392203519767	6.503483707104598	6.708421551128699	6.587973528263117	6.625119625025763	6.441442332877936	6.669908316502925	6.7065705522981816	6.678889353037331	6.65729897566278	6.345444545605847	6.724267883754022	6.84984533854094	6.626234257289825	6.677500125248036	6.434395571345593	6.517204851746656	6.580384045405116
RITA1	7.191224930885545	7.141286054313148	6.904682790038649	7.048904160997272	6.885928602115842	6.5261360459839075	7.0711660190456405	7.128135152716739	6.947356528095126	6.910864009455311	6.986868401467784	6.712999411767736	6.926514259502049	6.957418172486897	7.061635256134412	6.321222131233504	6.9170884289834795	7.71063516555793	7.206746781840801	7.509866039981781	6.899830638088874	7.237465216143157	7.253466149117146	7.201025138481802	7.089045085023298	6.755115519603002	7.22151347265113	6.835157902663702
KDM7A	7.348014631193348	7.473523696625489	7.757183022916057	8.009483829772288	7.680405429631455	7.997088241039475	8.141526487125708	7.820069441110992	7.983750681608196	7.898010699380321	8.08112440032406	7.451364433234928	7.999097126927896	7.767910291204824	7.86812389329328	7.660291302427437	7.634562210323431	7.988047742643352	8.341786074076037	7.841739703912521	7.712146869969958	7.812414763516695	8.068185172268095	8.423635140426835	7.546343217055856	7.218438446119571	7.299579757499248	7.502539935769059
MICALL1	8.06584715150793	8.167245465652798	8.289294707991004	8.323256243389121	7.68989844548631	8.039453324487763	8.524292689772752	8.157155912166012	8.280953145196255	8.176973024963287	8.004749352607028	7.897580207790689	7.899376622493	8.355743206450306	8.276586524704264	8.014769696193765	8.543662879744112	8.251423898345347	7.686623137506888	8.186828427496403	7.461644837139406	8.211420263526351	8.385568948837385	8.663462940133353	8.486347802629368	8.42221024013772	8.115506708890134	8.786667640229322
DNAJC10	8.467717635770803	8.155755258319562	8.05567773662834	8.102107664388319	8.345812148852506	7.862799928032875	7.57781844502728	7.922900179630321	7.881856238778553	8.070762343942063	8.13614485173331	8.457108832904423	8.166630434434746	8.093201148654831	8.11245463757872	7.863589127681489	8.187531514672665	8.33397867509958	8.250602786107972	8.48356739995154	8.686427556641528	8.160510745579177	8.093339213513804	8.595092432087998	8.131562856440688	8.128690747931708	7.829550476025363	7.590904391078709
C6orf120	8.530045532804586	8.577958730217732	8.432094045679005	8.528714928534871	8.862861876796693	8.60572410516207	8.458993910451248	8.490258856747886	8.483545403433665	8.528551668252476	8.635859406467961	8.587060542349409	8.528742563768006	8.409525492337606	8.467090856233597	8.563344977908486	8.732197594605243	8.53882180995439	8.492178848186347	8.676376493051901	8.713731102353535	8.506240507909823	8.448045415648485	8.536216255034116	8.435372391208467	8.449950433223664	8.205964953741507	8.315427313638015
RHOT2	7.924093081774278	7.93058575428073	7.916534493776308	7.857802044152289	7.969586115825998	8.070619711193247	7.881784562398596	7.944996632150825	7.916687596635799	7.885942901075669	7.923565233609099	7.941848870518027	7.878795896386833	7.901933544196173	8.009124326141334	8.155066149846158	8.053214734042294	8.025014865699655	7.7227721400465725	7.837788841069105	7.803024234296718	7.950763704393151	7.870043179638884	8.04267885473252	8.056312035063831	8.112245208074201	7.985632856140273	8.137043473702429
LDLRAP1	8.641336686111625	8.72030238838963	8.829314097879836	9.003927038914334	8.476131706437746	8.75461368861064	8.753892045263072	8.375651260206565	8.492262926539112	8.45791574579297	8.543950691728554	8.403492252105968	8.663731180250757	8.815389736251227	8.826773010644379	8.502988881959912	9.153904265936449	8.634211963669607	8.488711893824249	8.438376535300055	8.179434668748314	8.622813510994717	8.671636638878027	8.939421906507178	8.55060771763032	8.380056667775893	8.35419004316213	8.458628382958324
TMA7	12.50279250149512	12.478878022574802	12.551196361567078	12.66124263582569	12.88902020155424	12.894249242039487	12.594864245007225	12.349299861610222	12.5123912392614	12.416982735598015	12.541625946406398	12.500636228563351	12.853834603136791	12.493504672176336	12.64437375756189	12.53809170273539	12.500692678911395	12.633128431569215	12.873568092035669	12.690517190513752	12.836965115896287	12.68165324835214	12.720208648912443	12.591116381837908	12.386642947955428	12.216848446586852	12.3843443375552	12.696016141748393
OXLD1	7.362469775755638	7.193949352946353	7.2463390927728115	7.845874802531636	7.709000354498217	7.978289831729248	7.831241798334425	7.567142283835322	7.49729620317339	7.405317040412587	7.716295367139472	7.477971918687403	7.688458668017033	7.522682901297038	7.6750938063335585	7.427865752875095	7.555771275136445	7.681093120335884	7.952261516836855	7.710366571775445	7.638679364783371	7.665235670763769	7.778692369189198	7.754783989895989	7.627042746551905	7.627118653634135	7.491624872786607	7.581183404598554
CHPF2	7.785556155186252	7.898827575754168	7.826163871177128	7.692989932102324	7.712819570252931	7.505564753783146	8.046311372678225	8.406327484985352	7.7840072023794065	7.889055029651695	7.939535614771339	7.80418448231911	7.553133826992584	7.7102357624552	7.684581957559711	7.608014279671829	7.811542236851469	7.73777024295163	7.592490785991092	7.671231156885199	7.376833199574307	7.844876527677689	7.785302403810463	8.20208184564099	7.876166603099776	8.20760848920703	8.097511698245425	7.9570294381446605
FAAP100	7.428105296701683	7.371159016066399	7.421893207277658	7.543890394868597	7.461574296512484	7.464930465593286	7.69484621507613	7.647741653454468	7.447376131617708	7.386205339226412	7.4090177584727135	7.63256608560694	7.637492616822466	7.442288798446477	7.402031157167284	7.574996513772394	7.344728570265601	7.268916288852361	7.487646029135671	7.362532513470977	7.210263909643319	7.4322803069175425	7.354408397485691	7.620628952410638	7.537331928129853	7.485208136138643	7.260418432930707	7.905948448094935
SHTN1	8.71754358521402	8.543805558785722	8.453127124659312	8.810497952445273	9.075008068204143	8.703711892502104	8.732745144045696	9.13741168319157	8.72677069793308	8.885000559717819	8.841158834833838	8.786684412688038	8.646517190804673	8.647797830642439	8.650670613743227	8.806421818915032	8.969513146648415	8.649262071677121	8.753193768030686	8.789898383652925	8.979061852663847	8.747619836615378	8.64140004123534	9.133671486204696	8.505306220351027	8.88580341867895	8.893589498569842	8.61098438459334
NRBF2	7.1048597927876	7.317920207047205	7.120266425825376	7.464589979128114	7.133320983497175	7.2248284300185635	7.491359609784067	7.21770148282053	7.119359874903724	7.105196356248023	7.101386450486722	7.0852011386442735	7.375724277347551	6.945965965343177	6.9842481644250025	7.0696384387052085	7.0311630219152095	7.11681912645729	7.625455271271203	7.236663729107282	6.869049353965929	7.409858091133366	7.733831682321213	7.115886357073318	6.998142171769038	7.029748825285146	6.860410542148778	7.04027764627075
DENND10P1	8.757419205938866	8.936998342175265	8.802471728597208	9.296435013173532	9.127122486358342	9.36825851971618	9.036024390510674	8.93232850533036	9.124169049610844	8.849789785383367	9.038656938223252	8.820468925247727	9.28061925135774	8.70826744759253	8.94621017224777	8.6592094429088	9.060458042353115	8.861770083896609	9.275659391492974	9.092838777407566	9.197948687999208	8.917178694506148	9.267163336539582	8.988625471542747	8.77610173809822	8.524907883135713	8.674075991690998	8.746986516620504
RAB9A	9.60843498457044	9.259655513141926	9.467912144673477	10.037485596733388	9.652915529891434	9.951903673444232	10.02453338146872	9.766051355364189	9.545275065458892	9.216839335976315	9.471397144733794	9.43714074948641	9.76368375206535	9.4813833649581	9.50891812429715	9.20453456206609	9.526903966197192	9.536207390295232	10.053009240772411	9.517528171316656	9.373720588101934	9.807559770879635	10.125197413104951	9.553539014827589	9.23424594886085	9.241197557755337	9.183084503436662	9.180045603717437
RANBP10	7.15412273458121	7.14977350058761	6.9619897733438965	7.024446189311032	6.920787536862101	6.886002557158132	6.925359728453248	6.795698739748817	6.7340891489682075	6.767818760366492	6.8716640435029905	7.1665939681793915	6.856494578559342	7.08061054305267	7.169861437732376	6.79213418692846	7.220742459846841	7.360840294860919	7.013808238692665	7.106577564813064	7.0655334849215254	7.075122341975355	7.0534427564299325	7.018199648976115	7.335772472287534	7.0674713132653455	7.13305058948404	7.075962540103703
RAB15	7.356574749325576	7.3715818323078945	7.473816200321692	8.250130194916313	7.705912935634175	8.057942328497823	7.641768163356504	8.072085217695609	7.462972353104144	7.7432200237405535	7.670330707368649	7.514330738138771	7.761572020622705	7.414768079913159	7.537277715663076	7.707810601193733	7.731820985690208	7.423634035096575	7.80851282410524	7.172200767850456	7.32586138074467	7.690241240436583	7.656607216871045	7.945724745557287	7.057654256340004	7.315830557650487	7.585962098496878	7.454671439956082
PGAP3	7.59158276362065	7.4995815448119	7.567128733356676	7.66779560742528	7.415459383398201	7.498539256264429	7.556269165641448	7.831250583463665	7.57556068888792	7.723729452420963	7.507102341256997	7.54236892869229	7.45229853848765	7.788442422067886	7.870728516380204	7.746510281983558	8.040398904001558	7.65933682017255	7.6291863371765105	7.54711160191106	7.325887752248667	7.501761132309263	7.465295640938047	7.698635432357097	7.578945837636908	7.571550204718697	7.680116216500548	7.426229906972147
PHF11	8.284404815400862	8.31718947154813	8.316803611851087	8.505265688704672	8.48069664514998	8.581200712502945	8.534514036733055	8.439660570796084	8.424837229789581	8.32277471488279	8.42580784315393	7.9939065197701	8.240862506483131	8.439505198324058	8.474232494487275	8.397931327157835	8.69282172440247	8.318833629186383	8.210536667170288	8.235784820703259	8.663020555757939	8.293184490920106	8.46453522938516	8.497145238339604	8.438981759058445	8.445673699883107	8.283355138584586	8.416953783098428
DOLPP1	7.63083734203836	7.683617521187161	7.47013845195717	7.535549280460585	7.424572516507062	7.26972784800311	7.626796471594934	7.408141640855993	7.555317588670281	7.4598170593195565	7.750514879412128	7.400827532415461	7.36107494865576	7.57925800107931	7.5734197326775075	7.641910766084801	7.488544600878162	7.560313457386627	7.379960696659634	7.595423701942934	7.0985419234059846	7.570638256809575	7.529466209936116	7.7381669829624515	7.4169313785302995	7.765934979047334	7.543034712834773	7.729891985080759
INTS5	7.646862364306225	7.5056286573918225	7.542868886081712	7.391066443805609	7.268368670390952	7.245172058524384	7.6168627615892674	7.513818710542474	7.480865905338629	7.454518868209135	7.43232510326413	7.248515180641147	7.291658444337587	7.32634921998419	7.396987881972926	7.2155791240364255	7.566930037606311	7.680506355501504	7.115222642543063	7.532386517363538	6.954410815816887	7.619051849837515	7.683719465674131	7.711894281943998	7.675173397461012	7.500012283121958	7.591716363262092	7.406780011774861
RAB35	7.3800407577563085	7.411453694160058	7.391868960193122	7.204645926887586	6.961812865515531	6.978199762386833	7.375290953624642	7.5119673113484	7.291345649153721	7.282236224641495	7.173297688705878	7.127071275833893	7.20331631059928	6.981750387993797	7.257034423332347	6.831813347118426	7.354374090792655	7.336488619633623	7.213231119380694	7.224831365812375	6.625831507155137	7.299619810215014	7.306940590177101	7.468064282833931	7.221470436866708	7.236180353351538	7.323993756806067	7.233358130906607
KAT8	8.583434662785185	8.533041004387865	8.381639569471279	8.38084595489233	8.252961396872518	7.992777412562507	8.29515853804427	8.735394515597523	8.208680884980676	8.513168429409799	8.37002053861491	8.453990027257458	8.186437140239475	8.35971041233555	8.398067845683965	8.496225000450025	8.843601170535397	8.464037796661652	8.034194139528992	8.063307762247703	8.129359127209138	8.49137996114543	8.317535691289269	8.125177891869011	8.483708217041574	8.441070975321932	8.786358960763007	8.255863383378074
KANSL2	8.140484859995158	8.091372374232202	8.145142056795175	8.221075061471469	8.135466288348272	8.479494531743724	8.23846009497064	8.036094348629987	8.339254153228664	8.214580731470631	8.328103433035258	8.0111091414361	8.355360796318791	8.19818151452359	8.15038799136958	8.210854306646219	8.537747217186322	8.192066245130073	8.363217723886995	8.118158894038432	8.321124886119213	8.229923382998852	8.348131952908053	8.24675406773817	8.213875740457473	8.190220262297622	8.117540108981624	8.132611351384597
MACIR	7.63051826730561	7.55998542458547	7.555457695303822	7.925602427009387	7.252706126276061	7.528134714020139	7.737260610839634	7.827648866205892	8.030633119677125	7.492027281900667	7.820987800699837	7.111546408076393	7.89623436432883	7.912297525529785	7.93718970796419	6.897423302864116	7.358324223457391	8.272494830006769	8.098822029927602	8.036695203254109	8.099959336169762	7.711584186467455	7.795121571908948	8.108013971406205	7.484605005856405	6.231677286777591	6.751361901189395	6.617827010879029
MARCHF8	6.309445507016928	6.7826101034292154	6.308613746176356	6.142093112623668	6.278743483213022	6.07606385475696	6.399779644667541	6.668275650026366	6.568066694128373	6.4903774974790185	6.541060197335269	6.417506917228703	6.118396803599312	6.313974060743763	6.272233603161305	6.3972981742892685	6.498390342832246	6.147099191377835	6.039931494659477	6.580406653684264	6.572022650090886	6.177983436925435	5.999589503373651	6.409505793289127	6.211123068474016	6.520983349858527	6.42577688632405	6.04271821852214
ANGEL2	7.1628182455304295	7.230521544751806	7.184349692678204	7.387276011061323	7.516769790203866	7.686017740686596	7.458502592522305	7.411058469145865	7.572073677270453	7.455111490358641	7.550233304203402	7.126908136495487	7.246310580984029	7.238699099774306	7.420452299010554	7.382779898091949	7.889180671067869	7.440914375807309	7.4043780347092625	7.555020861739592	7.705564860478925	7.133678278138582	7.399915108865397	7.375661566958552	7.593945491071727	7.34462650403888	7.34658282621861	7.4017823406994125
RAP2A	7.761614238562073	7.728540461459382	7.82838839396706	8.487027297282172	8.026625618237977	8.636590296299872	8.410458166565434	7.944476802483966	8.18153517982581	8.063609042641927	8.058413424656266	8.054957958285971	8.13642921711962	7.829965480820324	7.844091968560431	7.706824941533562	7.763656421124212	7.618126485495885	8.271088717643766	8.009970932085114	7.963837570699512	8.013519365759763	8.342360657281322	7.666411673216169	8.130789874424563	8.375192372138642	8.166205734818586	8.540207201887872
LONP2	7.879428029332759	7.755282108777516	7.705270568266503	7.899647467321049	7.685315334669124	8.00132554846192	7.75208096788155	7.758828473049964	7.72681071678792	7.843166020096491	7.722025766473577	7.851458654084855	7.963037429825153	7.7975649163098995	7.821701766219611	7.5842147747168305	7.73623014457393	7.764582230027849	7.735519395377451	7.864434850292312	7.738614035144936	7.707540713303806	7.925772416254784	7.837108778082783	7.711584017132331	7.597754038754501	7.632976577877173	7.738583980225331
TRAPPC9	6.836583316406745	6.963016357124658	6.788891890833599	6.675888221206146	6.584148335799202	6.517947403852365	6.823958221315095	6.730836733459671	6.76843360688424	6.756401875506435	6.543530507749026	6.698443554675342	6.509680132532256	6.982494667643489	6.806756951271047	6.818308901513935	6.676278483271787	7.017291451030651	6.599835290134958	6.864195533352389	6.666311947349613	7.046765247358537	6.8920607280636235	7.010753921483212	6.92128252770553	6.7471099762370015	6.837310832931872	6.664219426873802
KLHL22	6.088573719497796	6.087625188405467	6.167658583104136	6.28505599334677	6.2425130868093435	6.024342029370118	6.032933293127319	6.001737981563962	5.889275726119142	6.105850012339559	6.095174607752597	6.135128078905367	5.885845187882438	6.160183630914375	6.136926933811701	6.1912067520667415	6.386996863120113	6.2371403323737376	5.981974496908467	5.77456163666228	5.941692512943167	6.291794175422903	6.218850554797116	6.1198998259338095	6.327890685204655	6.349867933640393	6.274100575800404	6.3034951080686845
MEAK7	6.343032479887009	5.962387437397439	6.284237413025746	6.782790637591601	6.323591994659007	6.808789355251104	6.242005246454359	5.757023655498653	6.323527740502183	6.0285942899647695	6.107642167150381	6.296674428849878	6.843297383438731	6.552532006944705	6.4707609048754815	6.298590427354631	6.475052342661516	6.527439747917809	6.612231469239907	6.601800518087101	6.331320963633777	6.478736414130723	6.7340620273131755	6.597258717120662	6.554619825001511	6.175318351971308	6.194787516223249	6.808576118847405
SMIM10L1	7.1800756615355334	7.041549657311095	6.872295529752916	7.207259752316006	7.400417786659625	7.0815683486006025	7.138736183853595	7.360101643250443	7.234847636929131	7.384757090178373	7.347535202962061	7.543487543248692	7.239938239720185	7.240891010604874	7.131867906994454	7.452517881887612	7.159628929575727	7.078982468141656	7.414637032817301	7.00707334675677	7.158934338753166	7.2121824209600804	7.191756740678429	7.165755869777565	7.141753049544394	7.144579207057256	7.21076580843193	7.125694649733873
ZGPAT	7.218378129493889	7.056474099109357	7.009298210682193	7.254396232564061	7.033285938458378	7.2225354946974365	7.357613355758164	7.367886820629538	6.999850430831611	7.097462825983154	7.082569997701068	7.351697114190345	7.2300837779654445	7.264943448802897	7.332045664411957	6.91466436	7.181165297183938	7.365830671042028	7.154595056319637	7.0657077305180325	6.716026813501957	7.286810819938357	7.380718607910248	7.231024975724527	7.4404057301309985	7.666411412113074	7.516493229400544	7.376203673665676
NOMO1	9.20499177524812	9.158272895688128	9.245921537066058	8.798284322486259	8.471191293479423	8.64902434191754	9.33431889112712	9.531079089037496	8.509011631392296	8.823119332329886	8.537957277795373	9.35423921767533	9.087493310079186	9.027938022508827	8.852513220764084	8.631073610186762	9.349190185938642	9.172884023599847	8.512343800720739	8.780122068384754	8.297772892872267	8.857844281756138	8.750496271476239	9.28774927056964	9.037654271842303	9.299616162076411	9.109216764369672	9.030849566540963
SDHAF1	7.555987576698932	7.423686267560972	7.332210374157409	7.783789095988141	7.6915051718302	7.621151862260615	7.6663927738254465	7.852716567977636	7.507873633820142	7.813443907262707	7.6203735952028255	7.566408925894331	7.434356356598689	7.441880528425417	7.540466422173873	7.550987830649986	7.610310814786232	7.6259286112700035	7.749425911674832	7.557121213053575	7.530515098540575	7.823783739309736	7.870932062629889	7.682970748866913	7.604770644600945	7.950579211628279	7.963841531925237	7.374573506273358
TJAP1	7.787306480238	7.881074800155419	7.892042413423301	7.826204430372272	7.791803806419264	7.751401214566806	7.856718559028294	7.763066159438163	7.82913002188007	7.850050119266099	7.8501943122528015	7.78036749440366	7.674896355838056	7.911729645640957	8.011814495157616	7.811461446722237	8.207193237820618	7.612215967222312	7.52683425760722	7.624690410289827	7.611245371078862	7.781012870191697	7.829571772598881	7.925225137286891	7.90711125562684	7.945942133138615	7.93910008392594	8.024742423998813
ORAI3	8.43377122955726	8.473580907436748	8.432242283573476	8.368800737876837	8.087516209211735	8.148439404700328	8.641866493970454	8.333177996770404	8.430236796325612	8.371150535078034	8.351070294059042	8.10275240927815	8.18180140364032	8.445204859664658	8.449992929236751	8.150816322689854	8.703842970783409	8.455483831435101	8.097434215398792	8.428339267484235	8.084794872202043	8.298538826159433	8.309167094936042	8.878290467477505	8.527631994613168	8.423329097538655	8.43171904778162	8.655572564895758
TMEM268	6.988655188278445	7.045734535807654	6.625449574162035	6.688606889670522	7.0309515427325415	6.68393724129932	6.586379899656208	7.267155276607252	6.684506463702498	7.134599756209152	6.911805026154541	7.053064561626665	6.4821380663149935	7.089873497401828	7.187422397530899	6.9163963646924085	7.1303656901923285	7.18224861116752	6.67006625979923	6.943410778652887	7.212484829228046	6.8913588321377075	6.653504737061645	7.005832251163726	7.016180480930508	7.197831987141502	7.290410859265328	6.747498799134002
ZNF143	7.827214113757741	7.752046477023884	7.788322380083546	7.826975153048574	7.873636450567187	7.828075736979369	7.81924120939062	7.461449443361563	7.651250972493735	7.807140913702899	7.725917317080676	8.032719800759565	8.00691707324899	7.735117033781174	7.8144590064817585	7.790471335533679	7.892252898012568	7.839961663167684	7.946110787546567	7.874024756084714	7.7575298716830545	7.866391185410874	7.854063689737201	7.603049389062398	8.02254186975982	7.891500446187975	7.957235684569514	7.700293048378752
ELAPOR1	8.585632740997383	8.551608828303253	8.19504501645135	8.39734792958773	8.57752773059489	7.978985962118792	8.128897004306845	9.296981063480509	7.835233000260199	8.910514195412615	8.298473708455246	8.783634723046497	8.040114728095421	8.398638420456825	8.420165159243243	8.651344858590551	9.107839892855743	8.33254650294323	8.257018063760086	8.198904007504234	8.46321363912759	8.615713869812543	7.857414280685774	8.763132780791343	8.394088643476763	8.893607395071065	9.33433632839335	8.043178598554706
FAM174B	8.22270618710531	8.135097307917103	7.717925836261784	7.6858496491225825	7.787757997634233	7.286498671102683	7.897534566543836	8.527578329098564	7.336760490417394	8.044585000370915	7.750663016818926	8.254442260933324	7.514537759222746	7.773981150075	7.738689350568041	7.868595933045952	8.025054926267757	8.106132220704993	7.604342784744048	8.102831967374765	7.800676788670045	8.148897038488327	7.868852789909699	7.926397465933301	7.392210649523333	7.779139202032214	8.218291640976652	7.133684127372304
PGAP6	7.9034233970897825	7.779844660406721	7.369138719772641	7.687153488206796	7.644084646735467	7.365557859876676	7.471084405227345	7.753227881951701	7.424760895250116	7.617581614771557	7.341527337916485	7.613955188850121	7.178372516657796	7.003267267596621	7.341864214170274	7.042565782140388	7.721738780504972	7.658357207548744	7.6658079954405025	7.940102048782509	7.372190656356351	7.612768071632044	7.60925970488114	7.605771106502457	7.6154836858915	7.891713721196734	7.86645538804136	7.645463399104574
WHRN	6.3336685693697685	6.417621188176195	5.993650280702764	6.2963785989855925	6.271893805738987	6.177788498090191	5.843627468013145	6.203525170259339	6.055485514117352	5.97237019202293	6.0156545424872565	6.469953538211945	6.3054449664617565	6.748772511552648	6.596089686804718	6.5366202207429795	6.403934866196017	7.051621984575087	6.409320600746072	6.550051905086279	6.725553960101856	6.224316273835875	6.377333722867835	6.2493498262764255	6.686922736942664	6.138258349714409	6.200839399681547	6.481998889514392
CC2D1A	5.972862389500119	5.952443243736041	6.084535487850612	6.17916905469923	5.81888476983251	6.588045841634476	6.237068445039604	6.226064161423754	5.821541090912461	5.745118713501138	5.768295663063405	6.07087271580076	5.969861675867495	6.165109426039753	6.324887984567604	6.027709023553385	6.219499412386372	6.0015373511344885	6.08180973594533	5.946320651358797	5.71393492118369	5.890206481575092	6.213024202612455	5.860381897930158	6.25756269151744	6.280488399947867	6.161078879616087	6.296380348076035
ADCK2	7.270381950840494	7.283759525491444	7.199930506524254	7.322994663341693	6.907179730191906	7.03629446884023	7.485680265442934	7.305210609198142	7.226200775191025	7.226754429631285	7.126730331748042	7.044864899858319	7.150139949332746	7.218268772155767	7.344790782111673	7.080204250270708	7.363200937484109	7.243751442932299	7.094943915891752	7.246513766479837	6.648341013081603	7.211918857859267	7.1172979117875235	7.702957642071972	7.025662456640944	7.226425607140796	7.206345573919971	7.110169394895998
MOSPD2	6.9528816197276	6.9875635214959395	7.056896396231393	6.9192319220698675	6.737835871523816	6.981434199369639	6.9260869427318905	6.588125733436426	7.676850973483782	7.302018580134908	7.499409281919189	6.712532568292328	6.900884618973161	7.001506946104764	7.176295451657973	7.218939465073829	6.903689224572447	7.0420670992681	7.137569438110498	7.068256587928	7.175540211929247	6.797034937908772	7.038545314939329	7.425899018669886	6.953764017820192	6.688759790659766	6.683385817448215	7.291706154996866
GPR153	7.636722075722021	7.857054537738171	7.973591291510157	7.836718391645039	7.646101615676619	7.882646500604006	8.140295384482348	7.8821236497167	7.759248365086884	7.356412980658738	7.462749958964718	7.5891274198558545	7.845687778455108	7.585275426448685	7.749377435328313	7.887988540802833	7.719629332897261	7.329178895801144	7.522455371435278	8.07364955139158	7.759007132092936	7.828844954875616	8.065468782228573	7.886983237558873	7.574381937377732	7.671317742769016	7.404702441982463	8.085888505166453
FAM131A	6.535062661996588	6.437384287297431	6.4057075994736685	6.513496835680997	6.541787177596372	6.521874732633045	6.185534289600486	6.294104864227894	6.2015604064447745	6.293449538747751	6.123498962176181	6.602469400877315	6.529906426343917	6.4568152769617155	6.452886521276201	6.426028939862936	6.216826509904849	6.74693137974862	6.544689717509616	6.594307836650057	6.458513638228502	6.383215098942556	6.437332787117261	6.382353812167039	6.594033617007593	6.120888520641209	6.563724018318363	6.1626897349258805
TXNRD3	6.659816308849738	6.640811090444071	6.590435439610022	6.510416487196736	6.248422240836556	6.258217758583076	6.469493047480991	6.328736984049057	6.3205298539833095	6.501018361483496	6.512020129028922	6.4793959248220645	6.325742792962092	6.472708839719823	6.547308043713809	6.457295562674879	6.690475646343364	6.930822195995294	6.622022429114333	6.838851275289876	6.525534856452556	6.728511774069338	6.571330337629566	6.676296330692698	6.54585492750184	6.3469512992411	6.417826429969281	6.635884754877825
ACACB	7.973355654922975	7.873335599489057	7.587469751018521	7.978530466491058	8.092433684516372	7.913878136066959	7.410016912982223	7.5713296655605005	7.555621935497662	7.797932150311063	7.5245004989747	7.629839471555305	7.450025071017532	7.670107909052581	7.97647337787123	7.941207386531855	8.087775857155394	7.692761048694165	7.275499377686036	7.275553910280258	7.809936773137036	7.640380930532618	7.121168926829095	7.360321678173773	7.821640278906588	7.7319078668316195	7.799680370257039	7.627689915710597
SEH1L	6.959678639367061	6.960806495777405	7.286407951018238	7.34835366298846	6.90945366761336	7.309664635119308	7.450666053365871	7.199542858170009	7.309755856515109	7.148180135684742	7.23603109611995	7.086368106268511	7.648535217859774	7.067373148450622	7.109058380977906	7.135267768463579	7.300487383305553	7.233374745933515	7.640752435927707	7.769697627736147	7.080883913167751	7.489791879717197	7.729978414846743	7.33910738701391	7.138574739138083	7.0438287648206614	6.797968888224471	7.378445644044945
